449,2015-10-22,5,,6,938.7444789025608,1184.5213084229817,876.7342126744561
450,2015-10-22,4,,5,907.7113870936379,1184.5213084229817,907.767304483379
451,2015-10-29,3,6,,902.714230235461,1189.5184652811586,907.767304483379
452,2015-10-29,3,9,,898.062829509859,1194.1698660067607,907.767304483379
453,2015-10-29,3,8,,893.7138099336178,1198.5188855830017,907.767304483379
454,2015-11-5,8,,6,920.1071648164607,1198.5188855830017,881.3739496005361
455,2015-11-5,9,4,,965.1669206128362,1153.4591297866261,881.3739496005361
456,2015-11-5,,6,4,965.1669206128362,1158.6275656573728,876.2055137297893
457,2015-11-17,7,4,,1006.3115375788291,1117.4829486913798,876.2055137297893
458,2015-11-17,5,6,,991.6805595694314,1132.1139267007775,876.2055137297893
459,2015-11-17,4,5,,979.333877582611,1144.4606086875979,876.2055137297893
460,2016-1-1,3,6,,968.7187172000847,1155.0757690701241,876.2055137297893
461,2016-1-1,7,6,,1009.4448190958412,1114.3496671743676,876.2055137297893
462,2016-1-1,6,5,,1044.2936205180822,1079.5008657521266,876.2055137297893
463,2016-1-1,1,6,,1022.765338349533,1101.0291479206758,876.2055137297893
464,2016-1-1,4,2,,1055.2923036083569,1068.502182661852,876.2055137297893
465,2016-1-1,4,8,,1031.6021750095163,1092.1923112606926,876.2055137297893
466,2016-1-1,4,6,,1012.5023487427371,1111.2921375274716,876.2055137297893
467,2016-1-1,3,8,,996.8335784050648,1126.960907865144,876.2055137297893
468,2016-1-26,8,4,,1033.710410694636,1090.0840755755728,876.2055137297893
469,2016-4-9,,10,1,1033.710410694636,1097.8192001289053,868.4703891764567
470,2016-4-9,5,,4,1044.3180516616612,1097.8192001289053,857.8627482094315
471,2016-4-9,1,8,,1024.5495720207086,1117.587679769858,857.8627482094315
472,2016-10-28,5,,11,985.0615268063297,1117.587679769858,897.3507934238105
473,2016-10-28,,9,4,985.0615268063297,1124.9984339903303,889.940039203338
474,2016-10-28,1,3,,972.678157303911,1137.381803492749,889.940039203338
475,2016-10-31,5,,6,939.7495643609049,1137.381803492749,922.8686321463441
476,2016-10-31,,8,2,939.7495643609049,1145.0840394539837,915.1663961851095
477,2016-10-31,8,5,,981.5604103171023,1103.2731934977862,915.1663961851095
478,2016-11-1,,5,6,981.5604103171023,1062.4426058198205,955.9969838630752
479,2016-11-1,9,,5,1004.0319313499202,1062.4426058198205,933.5254628302573
480,2016-11-1,4,8,,984.7274303791851,1081.7471067905558,933.5254628302573
481,2016-11-2,6,,7,954.714521182049,1081.7471067905558,963.5383720273934
482,2016-11-2,,7,11,954.714521182049,1045.806558198224,999.4789206197254
483,2016-11-2,5,6,,938.3808125223761,1062.140266857897,999.4789206197254
484,2016-11-3,4,3,,974.7624360363134,1025.7586433439596,999.4789206197254
485,2016-11-3,3,,5,952.2076884229308,1025.7586433439596,1022.033668233108
486,2016-11-3,,6,3,952.2076884229308,1050.3889689048863,997.4033426721815
487,2016-11-4,5,,6,931.6458037559834,1050.3889689048863,1017.9652273391289
488,2016-11-4,,11,3,931.6458037559834,1072.188589805393,996.1656064386221
489,2016-11-4,1,9,,919.3071978027539,1084.5271957586224,996.1656064386221
490,2016-11-7,7,,4,951.7071099061543,1084.5271957586224,963.7656943352217
491,2016-11-7,1,5,,938.7898252235138,1097.4444804412628,963.7656943352217
492,2016-11-7,,7,6,938.7898252235138,1110.296554944047,950.9136198324375
493,2016-11-8,2,,8,914.9921757335203,1110.296554944047,974.711269322431
494,2016-11-8,,3,5,914.9921757335203,1073.0046204546138,1012.0032038118643
495,2016-11-8,3,6,,903.8970243787999,1084.0997718093342,1012.0032038118643
496,2016-11-9,3,10,,894.2483253950767,1093.7484707930575,1012.0032038118643
497,2016-11-9,,5,2,894.2483253950767,1110.908617004429,994.8430576004928
498,2016-11-9,5,,4,928.733323830741,1110.908617004429,960.3580591648284
499,2016-11-9,6,,4,956.8556702233034,1110.908617004429,932.2357127722661
500,2016-11-9,2,3,,945.4867384634188,1122.2775487643137,932.2357127722661
501,2016-11-9,,6,4,945.4867384634188,1131.3324761141146,923.1807854224652
502,2016-11-10,5,,4,968.2786557384,1131.3324761141146,900.388868147484
503,2016-11-10,4,11,,957.5252229852579,1142.0859088672566,900.388868147484
504,2016-11-10,,4,2,957.5252229852579,1148.4842185259447,893.9905584887958
505,2016-11-11,3,,4,926.349856166088,1148.4842185259447,925.1659253079657
506,2016-11-11,,11,6,926.349856166088,1155.741858464062,917.9082853698483
507,2016-11-11,4,8,,919.3863222139513,1162.7053924161987,917.9082853698483
508,2016-11-15,5,,4,944.2396296904486,1162.7053924161987,893.054977893351
509,2016-11-15,8,7,,986.7396671164433,1120.2053549902041,893.054977893351
510,2016-11-15,,8,4,986.7396671164433,1127.2762539555545,885.9840789280007
511,2016-11-16,,4,8,986.7396671164433,1083.6925211430923,929.567811740463
512,2016-11-16,8,,9,956.1608684541153,1083.6925211430923,960.146610402791
513,2016-11-16,3,4,,942.8372505613135,1097.0161390358942,960.146610402791
514,2016-11-16,6,7,,931.4771000279001,1108.3762895693076,960.146610402791
515,2016-11-16,,5,6,931.4771000279001,1070.1564672093482,998.3664327627504
516,2016-11-16,4,,2,962.9640567676373,1070.1564672093482,966.8794760230131
517,2016-11-17,,6,5,962.9640567676373,1085.4445016007899,951.5914416315715
518,2016-11-17,3,11,,949.2448176638223,1099.1637407046048,951.5914416315715
519,2016-11-17,5,,2,974.4777118473372,1099.1637407046048,926.3585474480566
520,2016-11-18,5,,4,994.759174660836,1099.1637407046048,906.0770846345578
521,2016-11-18,2,10,,979.565996627991,1114.3569187374499,906.0770846345578
522,2016-11-18,,3,8,979.565996627991,1072.3871841294895,948.0468192425183
523,2016-11-21,6,5,,1013.3829214489509,1038.5702593085296,948.0468192425183
524,2016-11-21,8,,1,1032.0399711874952,1038.5702593085296,929.389769503974
525,2016-11-21,,9,5,1032.0399711874952,1053.3653775990526,914.5946512134509
526,2016-11-22,,4,8,1032.0399711874952,1015.8352130442742,952.1248157682294
527,2016-11-22,5,,6,999.3642634440957,1015.8352130442742,984.8005235116289
528,2016-11-22,9,8,,1025.9966686840287,989.2028078043413,984.8005235116289
529,2016-11-23,5,9,,997.3706540192401,1017.8288224691299,984.8005235116289
530,2016-11-23,,4,2,997.3706540192401,1039.5694429825035,963.0599029982553
531,2016-11-23,9,,7,1018.9862395742119,1039.5694429825035,941.4443174432835
532,2016-11-23,4,,5,986.5244825980615,1039.5694429825035,973.9060744194339
533,2016-11-23,,3,8,986.5244825980615,1008.1961126693025,1005.2794047326349
534,2016-11-23,5,4,,1013.6700865328058,981.0505087345581,1005.2794047326349
535,2016-11-24,3,5,,985.4505912445481,1009.2700040228158,1005.2794047326349
536,2016-11-24,,6,7,985.4505912445481,983.8739727397761,1030.6754360156747
537,2016-11-24,6,,3,1014.8915123570557,983.8739727397761,1001.2345149031671
538,2016-11-25,,5,2,1014.8915123570557,1010.5942723966234,974.5142152463198
539,2016-11-25,4,7,,989.4650554235346,1036.0207293301446,974.5142152463198
